csi_entry	80	execute	ground
csi_entry	81	execute	ground
csi_entry	82	execute	ground
csi_entry	83	execute	ground
csi_entry	84	execute	ground
csi_entry	85	execute	ground
csi_entry	86	execute	ground
csi_entry	87	execute	ground
csi_entry	88	execute	ground
csi_entry	89	execute	ground
csi_entry	8A	execute	ground
csi_entry	8B	execute	ground
csi_entry	8C	execute	ground
csi_entry	8D	execute	ground
csi_entry	8E	execute	ground
csi_entry	8F	execute	ground
csi_entry	90	clear	dcs_entry
csi_entry	91	execute	ground
